spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5ho7VSXSmI2KM2nDjcnLyz,man at the garden,Kendrick Lamar,21,29,29,IE,25/11/2024,79,TRUE,233173,GNX,22/11/2024,0.817,0.348,7,-10.213,0,0.29,0.51,0.000119,0.11,0.634,91.997,4
0RgjEkSbeuStKfT2Pa4Zai,reincarnated,Kendrick Lamar,22,28,28,IE,25/11/2024,79,TRUE,275740,GNX,22/11/2024,0.846,0.779,7,-5.363,1,0.254,0.0534,0,0.299,0.748,91.118,4
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",23,-9,-7,IE,25/11/2024,98,FALSE,169917,APT.,18/10/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,24,-8,-16,IE,25/11/2024,88,FALSE,184841,The Rise and Fall of a Midwest Princess,22/09/2023,0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,4
5S8VwnB4sLi6W0lYTWYylu,hey now (feat. dody6),"Kendrick Lamar, Dody6",25,25,25,IE,25/11/2024,79,TRUE,217478,GNX,22/11/2024,0.806,0.358,10,-8.769,1,0.117,0.00443,0.00162,0.412,0.188,102.011,4
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,26,-8,-13,IE,25/11/2024,88,TRUE,175459,Short n' Sweet,23/08/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,4
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,27,8,23,IE,25/11/2024,83,FALSE,117146,A Winter Romance,01/01/1959,0.451,0.241,1,-14.014,1,0.0352,0.912,2.66E-06,0.175,0.698,134.009,4
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,Kelly Clarkson,28,14,22,IE,25/11/2024,79,FALSE,229640,Wrapped In Red,25/10/2013,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99E-05,0.214,0.689,159.876,4
1SGvjfc85yzqKXsfKcCxn2,heart pt. 6,Kendrick Lamar,29,21,21,IE,25/11/2024,77,TRUE,292461,GNX,22/11/2024,0.704,0.647,9,-7.664,1,0.325,0.27,0,0.109,0.585,80.998,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,30,-9,-18,IE,25/11/2024,84,TRUE,171291,"Where I've Been, Isn't Where I'm Going",31/05/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,31,-3,-10,IE,25/11/2024,87,TRUE,186365,Short n' Sweet,23/08/2024,0.675,0.586,9,-6.086,1,0.0531,0.257,0,0.104,0.621,107.015,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,32,-6,-13,IE,25/11/2024,84,FALSE,251424,Unreal Unearth: Unaired,19/08/2024,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4
4K1Pg0FLno1ltzX3jeqT83,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch))","Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch",33,17,17,IE,25/11/2024,77,TRUE,131240,GNX,22/11/2024,0.796,0.536,6,-7.93,1,0.109,0.0552,0,0.112,0.662,83.492,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,34,-7,-19,IE,25/11/2024,87,TRUE,171782,What Happens Now?,16/02/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,35,13,15,IE,25/11/2024,84,FALSE,165900,Everyday Is Christmas (Deluxe Edition),01/11/2018,0.717,0.524,1,-6.222,1,0.0331,0.426,0,0.0932,0.339,104.953,3
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,36,-12,-18,IE,25/11/2024,88,FALSE,172533,Stargazing,10/05/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
3wo3d0I5H8KjkwGvnz8WbB,Somedays,"Sonny Fodera, Jazzy, D.O.D",37,-15,-20,IE,25/11/2024,79,FALSE,207168,Somedays,26/07/2024,0.671,0.753,4,-6.045,0,0.0298,0.019,1.29E-05,0.177,0.543,127.926,4
67mgz7S5y7hnCE63YBjfO6,Holly Jolly Christmas,Michael Bublé,38,12,12,IE,25/11/2024,73,FALSE,121526,Christmas (Deluxe Special Edition),24/10/2011,0.609,0.427,0,-8.639,1,0.0417,0.857,0,0.0898,0.741,151.433,4
2Uts1QFB4u2YNIMiqcb4de,peekaboo (feat. azchike),"Kendrick Lamar, AzChike",39,11,11,IE,25/11/2024,77,TRUE,155917,GNX,22/11/2024,0.889,0.298,1,-9.086,1,0.182,0.00306,1.26E-05,0.173,0.314,100.042,4
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,40,10,10,IE,25/11/2024,73,FALSE,207199,Christmas (Deluxe Special Edition),24/10/2011,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92E-06,0.343,0.355,92.896,3
3nHuKdFJZm78CoeBnDcFKe,Bad Dreams,Teddy Swims,41,-7,-4,IE,25/11/2024,86,FALSE,184577,Bad Dreams,13/09/2024,0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,42,-19,-22,IE,25/11/2024,85,FALSE,194920,Pink Skies,24/05/2024,0.525,0.488,0,-6.909,1,0.038,0.191,5.14E-05,0.135,0.253,84.999,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,43,-10,-17,IE,25/11/2024,89,FALSE,210688,I've Tried Everything But Therapy (Part 1),15/09/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
1bJRd2ey6ER7neSxZwYdAG,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",44,-12,-20,IE,25/11/2024,84,FALSE,138246,Kisses (feat. bbyclose),22/03/2024,0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",45,-15,-23,IE,25/11/2024,86,FALSE,227195,Zach Bryan,25/08/2023,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
4nyF5lmSziBAt7ESAUjpbx,"I miss you, I’m sorry",Gracie Abrams,46,-9,-17,IE,25/11/2024,85,FALSE,167538,minor,14/07/2020,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47E-06,0.124,0.151,109.885,5
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,47,-22,-16,IE,25/11/2024,82,TRUE,181820,2 hands,14/11/2024,0.608,0.806,1,-3.443,1,0.0486,0.121,0,0.191,0.587,104.032,4
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,The Ronettes,48,2,2,IE,25/11/2024,67,FALSE,181266,Sleigh Ride,04/12/2020,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21E-06,0.316,0.853,91.751,4
5wbg8kepMFoMzHOEuxiI0q,Close To You,Gracie Abrams,49,-8,-21,IE,25/11/2024,82,FALSE,225973,The Secret of Us,20/06/2024,0.586,0.72,6,-7.984,1,0.0775,0.0236,0.000124,0.0925,0.302,121.927,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,50,-11,-20,IE,25/11/2024,87,FALSE,161831,Fireworks & Rollerblades,05/04/2024,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,1,0,0,IE,24/11/2024,94,TRUE,166300,The Secret of Us (Deluxe),18/10/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,2,0,0,IE,24/11/2024,93,FALSE,211978,Sailor Song,26/07/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,3,1,1,IE,24/11/2024,93,FALSE,157279,Short n' Sweet,23/08/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,4,-1,-1,IE,24/11/2024,90,TRUE,157146,The Secret of Us,21/06/2024,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,5,0,19,IE,24/11/2024,73,FALSE,265960,The Singles: Echoes from the Edge of Heaven,07/07/2023,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71E-06,0.156,0.935,107.732,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,6,0,15,IE,24/11/2024,88,FALSE,241106,Merry Christmas,28/10/1994,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,7,1,-1,IE,24/11/2024,97,FALSE,210373,HIT ME HARD AND SOFT,17/05/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,8,1,-3,IE,24/11/2024,94,FALSE,218423,"Good Luck, Babe!",05/04/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,9,-2,37,IE,24/11/2024,84,FALSE,126266,Merry Christmas From Brenda Lee,19/10/1964,0.598,0.47,8,-8.744,1,0.0496,0.617,0,0.505,0.879,67.086,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,10,0,1,IE,24/11/2024,87,FALSE,182346,Stick Season,14/10/2022,0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",11,0,-4,IE,24/11/2024,100,FALSE,251667,Die With A Smile,16/08/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,12,3,-3,IE,24/11/2024,89,FALSE,180304,Fireworks & Rollerblades,05/04/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
3VTNVsTTu05dmTsVFrmGpK,Fairytale of New York (feat. Kirsty MacColl),"The Pogues, Kirsty MacColl",13,0,37,IE,24/11/2024,67,FALSE,272466,If I Should Fall from Grace with God (Expanded Edition),05/09/1988,0.271,0.551,2,-7.48,1,0.0457,0.582,4.16E-05,0.256,0.428,78.111,4
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",14,4,5,IE,24/11/2024,98,FALSE,169917,APT.,18/10/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
6TkXViJUO3SA6FMcrNwlD9,Jingle Bell Rock,Bobby Helms,15,-3,35,IE,24/11/2024,68,FALSE,133426,Presenting Bobby Helms,08/12/1955,0.729,0.368,2,-10.765,1,0.0435,0.968,0,0.0811,0.738,119.391,4
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,16,0,-8,IE,24/11/2024,88,FALSE,184841,The Rise and Fall of a Midwest Princess,22/09/2023,0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,4
0dYNnBMNujBe6v9JeU5NC5,wacced out murals,Kendrick Lamar,17,33,33,IE,24/11/2024,35,FALSE,317092,GNX,21/11/2024,0.715,0.478,2,-10.85,0,0.486,0.279,0,0.153,0.51,164.012,4
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,18,-1,-3,IE,24/11/2024,88,TRUE,175459,Short n' Sweet,23/08/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,4
4kGlAkGC58crFvxfegBhNs,squabble up,Kendrick Lamar,19,31,31,IE,24/11/2024,34,FALSE,157992,GNX,21/11/2024,0.878,0.683,0,-5.562,1,0.192,0.0275,0,0.0793,0.721,103.951,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,20,-6,30,IE,24/11/2024,83,FALSE,204093,Santa Tell Me,24/11/2014,0.525,0.621,7,-7.364,1,0.117,0.0489,0,0.291,0.592,191.868,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,21,1,-9,IE,24/11/2024,84,TRUE,171291,"Where I've Been, Isn't Where I'm Going",31/05/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
3wo3d0I5H8KjkwGvnz8WbB,Somedays,"Sonny Fodera, Jazzy, D.O.D",22,5,-9,IE,24/11/2024,79,FALSE,207168,Somedays,26/07/2024,0.671,0.753,4,-6.045,0,0.0298,0.019,1.29E-05,0.177,0.543,127.926,4
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,23,-3,-9,IE,24/11/2024,85,FALSE,194920,Pink Skies,24/05/2024,0.525,0.488,0,-6.909,1,0.038,0.191,5.14E-05,0.135,0.253,84.999,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,24,5,-6,IE,24/11/2024,88,FALSE,172533,Stargazing,10/05/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,25,-4,-15,IE,24/11/2024,81,TRUE,181820,2 hands,14/11/2024,0.608,0.806,1,-3.443,1,0.0486,0.121,0,0.191,0.587,104.032,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,26,-3,-10,IE,24/11/2024,84,FALSE,251424,Unreal Unearth: Unaired,19/08/2024,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,27,3,-10,IE,24/11/2024,87,TRUE,171782,What Happens Now?,16/02/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,28,-2,-6,IE,24/11/2024,87,TRUE,186365,Short n' Sweet,23/08/2024,0.675,0.586,9,-6.086,1,0.0531,0.257,0,0.104,0.621,107.015,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",29,21,21,IE,24/11/2024,32,FALSE,177598,GNX,21/11/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",30,-2,-10,IE,24/11/2024,86,FALSE,227195,Zach Bryan,25/08/2023,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,Andy Williams,31,-7,19,IE,24/11/2024,81,FALSE,151933,The Andy Williams Christmas Album,24/11/1963,0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629,3
1bJRd2ey6ER7neSxZwYdAG,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",32,8,-9,IE,24/11/2024,84,FALSE,138246,Kisses (feat. bbyclose),22/03/2024,0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,33,6,-8,IE,24/11/2024,89,FALSE,210688,I've Tried Everything But Therapy (Part 1),15/09/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
3nHuKdFJZm78CoeBnDcFKe,Bad Dreams,Teddy Swims,34,2,0,IE,24/11/2024,86,FALSE,184577,Bad Dreams,13/09/2024,0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,35,-16,15,IE,24/11/2024,82,FALSE,117146,A Winter Romance,01/01/1959,0.451,0.241,1,-14.014,1,0.0352,0.912,2.66E-06,0.175,0.698,134.009,4
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,36,-3,-3,IE,24/11/2024,90,FALSE,171869,Short n' Sweet,23/08/2024,0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,4
4nyF5lmSziBAt7ESAUjpbx,"I miss you, I’m sorry",Gracie Abrams,37,-12,-9,IE,24/11/2024,85,FALSE,167538,minor,14/07/2020,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47E-06,0.124,0.151,109.885,5
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,38,6,-12,IE,24/11/2024,84,FALSE,159636,Scared To Start,12/01/2024,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75E-06,0.403,0.443,148.035,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,39,-1,-4,IE,24/11/2024,87,FALSE,161831,Fireworks & Rollerblades,05/04/2024,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,40,-5,-3,IE,24/11/2024,93,FALSE,261466,HIT ME HARD AND SOFT,17/05/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
5wbg8kepMFoMzHOEuxiI0q,Close To You,Gracie Abrams,41,-4,-11,IE,24/11/2024,81,FALSE,225973,The Secret of Us,20/06/2024,0.586,0.72,6,-7.984,1,0.0775,0.0236,0.000124,0.0925,0.302,121.927,4
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,Kelly Clarkson,42,-10,8,IE,24/11/2024,79,FALSE,229640,Wrapped In Red,25/10/2013,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99E-05,0.214,0.689,159.876,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,43,-9,-7,IE,24/11/2024,88,FALSE,208211,Strange Trails,06/04/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",44,1,-13,IE,24/11/2024,84,TRUE,178205,F-1 Trillion,15/08/2024,0.644,0.874,0,-4.723,1,0.0265,0.0113,0,0.227,0.753,128.017,4
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",45,-2,2,IE,24/11/2024,92,TRUE,256000,Timeless,27/09/2024,0.769,0.722,11,-5.485,0,0.0507,0.0584,2.56E-06,0.111,0.57,119.973,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,46,-5,-7,IE,24/11/2024,87,FALSE,289533,Dizzy up the Girl,01/01/1998,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,3
21B4gaTWnTkuSh77iWEXdS,Juno,Sabrina Carpenter,47,-5,3,IE,24/11/2024,88,TRUE,223192,Short n' Sweet,23/08/2024,0.633,0.725,5,-4.257,1,0.0427,0.0461,0,0.205,0.64,130.504,4
7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,48,-17,2,IE,24/11/2024,83,FALSE,165900,Everyday Is Christmas (Deluxe Edition),01/11/2018,0.717,0.524,1,-6.222,1,0.0331,0.426,0,0.0932,0.339,104.953,3
0d9BfcBk5iBUC78VmTXGgY,man at the garden,Kendrick Lamar,49,1,1,IE,24/11/2024,31,FALSE,233173,GNX,21/11/2024,0.825,0.332,7,-10.182,0,0.308,0.531,0.000127,0.11,0.599,91.932,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,50,-1,-12,IE,24/11/2024,85,FALSE,228013,Something in the Orange,22/04/2022,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,1,0,0,IE,23/11/2024,93,TRUE,166300,The Secret of Us (Deluxe),18/10/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,2,0,0,IE,23/11/2024,93,FALSE,211978,Sailor Song,26/07/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,3,0,0,IE,23/11/2024,90,TRUE,157146,The Secret of Us,21/06/2024,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,4,0,0,IE,23/11/2024,93,FALSE,157279,Short n' Sweet,23/08/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,5,2,16,IE,23/11/2024,73,FALSE,265960,The Singles: Echoes from the Edge of Heaven,07/07/2023,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71E-06,0.156,0.935,107.732,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,6,0,14,IE,23/11/2024,87,FALSE,241106,Merry Christmas,28/10/1994,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,7,4,34,IE,23/11/2024,84,FALSE,126266,Merry Christmas From Brenda Lee,19/10/1964,0.598,0.47,8,-8.744,1,0.0496,0.617,0,0.505,0.879,67.086,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,8,-3,-2,IE,23/11/2024,97,FALSE,210373,HIT ME HARD AND SOFT,17/05/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,9,-1,-4,IE,23/11/2024,94,FALSE,218423,"Good Luck, Babe!",05/04/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,10,-1,0,IE,23/11/2024,87,FALSE,182346,Stick Season,14/10/2022,0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",11,-1,-4,IE,23/11/2024,100,FALSE,251667,Die With A Smile,16/08/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
6TkXViJUO3SA6FMcrNwlD9,Jingle Bell Rock,Bobby Helms,12,8,38,IE,23/11/2024,67,FALSE,133426,Presenting Bobby Helms,08/12/1955,0.729,0.368,2,-10.765,1,0.0435,0.968,0,0.0811,0.738,119.391,4
3VTNVsTTu05dmTsVFrmGpK,Fairytale of New York (feat. Kirsty MacColl),"The Pogues, Kirsty MacColl",13,5,37,IE,23/11/2024,66,FALSE,272466,If I Should Fall from Grace with God (Expanded Edition),05/09/1988,0.271,0.551,2,-7.48,1,0.0457,0.582,4.16E-05,0.256,0.428,78.111,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,14,7,36,IE,23/11/2024,83,FALSE,204093,Santa Tell Me,24/11/2014,0.525,0.621,7,-7.364,1,0.117,0.0489,0,0.291,0.592,191.868,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,15,-3,-6,IE,23/11/2024,89,FALSE,180304,Fireworks & Rollerblades,05/04/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,16,-3,-8,IE,23/11/2024,88,FALSE,184841,The Rise and Fall of a Midwest Princess,22/09/2023,0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,4
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,17,-1,-4,IE,23/11/2024,88,TRUE,175459,Short n' Sweet,23/08/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,4
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",18,-3,-1,IE,23/11/2024,98,FALSE,169917,APT.,18/10/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,19,31,31,IE,23/11/2024,82,FALSE,117146,A Winter Romance,01/01/1959,0.451,0.241,1,-14.014,1,0.0352,0.912,2.66E-06,0.175,0.698,134.009,4
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,20,-6,-8,IE,23/11/2024,85,FALSE,194920,Pink Skies,24/05/2024,0.525,0.488,0,-6.909,1,0.038,0.191,5.14E-05,0.135,0.253,84.999,4
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,21,8,29,IE,23/11/2024,80,TRUE,181820,2 hands,14/11/2024,0.608,0.806,1,-3.443,1,0.0486,0.121,0,0.191,0.587,104.032,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,22,-5,-11,IE,23/11/2024,84,TRUE,171291,"Where I've Been, Isn't Where I'm Going",31/05/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,23,-4,-8,IE,23/11/2024,84,FALSE,251424,Unreal Unearth: Unaired,19/08/2024,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,Andy Williams,24,26,26,IE,23/11/2024,80,FALSE,151933,The Andy Williams Christmas Album,24/11/1963,0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629,3
4nyF5lmSziBAt7ESAUjpbx,"I miss you, I’m sorry",Gracie Abrams,25,-2,-2,IE,23/11/2024,84,FALSE,167538,minor,14/07/2020,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47E-06,0.124,0.151,109.885,5
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,26,-2,-4,IE,23/11/2024,87,TRUE,186365,Short n' Sweet,23/08/2024,0.675,0.586,9,-6.086,1,0.0531,0.257,0,0.104,0.621,107.015,4
