spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,36,0,-2,,03/09/2024,92,FALSE,172533,Stargazing,10/05/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,Bernadya,37,0,13,,03/09/2024,85,FALSE,200476,Terlintas,22/06/2023,0.436,0.299,0,-10.42,1,0.0392,0.942,0.0498,0.118,0.244,85.744,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,38,0,1,,03/09/2024,90,FALSE,261466,HIT ME HARD AND SOFT,17/05/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",39,0,11,,03/09/2024,86,TRUE,183550,GOLDEN,03/11/2023,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,40,0,10,,03/09/2024,89,FALSE,266773,Parachutes,10/07/2000,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
21B4gaTWnTkuSh77iWEXdS,Juno,Sabrina Carpenter,41,0,-18,,03/09/2024,86,TRUE,223192,Short n' Sweet,23/08/2024,0.633,0.725,5,-4.257,1,0.0427,0.0461,0,0.205,0.64,130.504,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,42,0,-4,,03/09/2024,91,TRUE,171782,What Happens Now?,16/02/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
19RybK6XDbAVpcdxSbZL1o,Apple,Charli xcx,43,0,-3,,03/09/2024,90,FALSE,151739,BRAT,07/06/2024,0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",44,0,-2,,03/09/2024,90,FALSE,196800,FERXXOCALIPSIS,01/12/2023,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
2mtVxf50BYsKNtQoz8sfzm,Iris,The Goo Goo Dolls,45,5,5,,03/09/2024,53,FALSE,289533,City of Angels (Music from the Motion Picture),31/03/1998,0.315,0.715,11,-8.072,0,0.0362,0.00127,8.09E-06,0.0942,0.497,155.886,3
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,46,0,2,,03/09/2024,89,FALSE,86983,THE FIRST TIME,10/11/2023,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",47,0,3,,03/09/2024,90,TRUE,191700,UTOPIA,28/07/2023,0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
5AH31dDNgxCMGDdxubNNn4,NEL,Fuerza Regida,48,0,2,,03/09/2024,87,TRUE,149073,PERO NO TE ENAMORES,25/07/2024,0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,4
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma, Neton Vega",49,0,0,,03/09/2024,86,TRUE,130614,ÉXODO,20/06/2024,0.722,0.74,6,-7.22,0,0.063,0.68,3.27E-05,0.176,0.893,132.731,3
1fTjqf10accJCDYstPwwZ6,Ohnana,Kapo,50,0,-5,,03/09/2024,89,FALSE,156577,Ohnana,06/06/2024,0.775,0.581,1,-3.621,0,0.108,0.617,8.33E-06,0.0957,0.658,104.977,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",1,0,0,,02/09/2024,95,FALSE,251667,Die With A Smile,16/08/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,2,0,0,,02/09/2024,100,FALSE,210373,HIT ME HARD AND SOFT,17/05/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,3,0,3,,02/09/2024,91,FALSE,157279,Short n' Sweet,23/08/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,4,1,-1,,02/09/2024,94,FALSE,170887,MUSE,19/07/2024,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,5,-1,0,,02/09/2024,98,TRUE,175459,Espresso,12/04/2024,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54E-05,0.185,0.69,103.969,4
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,6,0,-2,,02/09/2024,97,TRUE,186365,Please Please Please,06/06/2024,0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,7,0,0,,02/09/2024,96,FALSE,195824,Si Antes Te Hubiera Conocido,21/06/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,8,0,0,,02/09/2024,97,FALSE,218423,"Good Luck, Babe!",05/04/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,9,0,1,,02/09/2024,91,FALSE,180304,Fireworks & Rollerblades,05/04/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
0OA00aPt3BV10qeMIs3meW,Big Dawgs,"Hanumankind, Kalmi",10,0,-1,,02/09/2024,93,TRUE,190666,Big Dawgs,09/07/2024,0.464,0.745,4,-3.202,0,0.161,0.0235,0,0.363,0.262,180.098,4
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,11,1,7,,02/09/2024,87,FALSE,171869,Short n' Sweet,23/08/2024,0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,12,-1,0,,02/09/2024,88,TRUE,171291,"Where I've Been, Isn't Where I'm Going",31/05/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,13,0,2,,02/09/2024,88,FALSE,251424,Unreal Unearth: Unheard,22/03/2024,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,14,0,7,,02/09/2024,91,FALSE,210688,I've Tried Everything But Therapy (Part 1),15/09/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
2esZG2XFtuoWWA9AfDvSxy,Gata Only,"FloyyMenor, Cris Mj",15,0,1,,02/09/2024,78,TRUE,222000,EL COMIENZO,09/08/2024,0.794,0.5,8,-8.454,0,0.049,0.438,3.00E-05,0.0905,0.659,99.985,4
7qbJ4Dh8xuYUFdAWL8SFPK,Guess featuring Billie Eilish,"Charli xcx, Billie Eilish",16,4,-3,,02/09/2024,74,FALSE,143330,Guess featuring Billie Eilish,01/08/2024,0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,4
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,17,-1,-6,,02/09/2024,91,FALSE,200400,No Strings Attached,21/03/2000,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,4
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",18,-1,1,,02/09/2024,83,TRUE,178205,F-1 Trillion,15/08/2024,0.644,0.874,0,-4.723,1,0.0265,0.0113,0,0.227,0.753,128.017,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,19,0,3,,02/09/2024,94,FALSE,155151,MILLION DOLLAR BABY,26/04/2024,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
102YUQbYmwdBXS7jwamI90,Good Graces,Sabrina Carpenter,20,1,-6,,02/09/2024,87,TRUE,185265,Short n' Sweet,23/08/2024,0.758,0.759,5,-5.315,1,0.0479,0.329,3.96E-06,0.144,0.732,126.012,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,21,1,-1,,02/09/2024,94,TRUE,274192,Not Like Us,04/05/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,22,3,9,,02/09/2024,89,FALSE,228639,eternal sunshine,08/03/2024,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04E-05,0.074,0.295,115.842,4
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,23,-5,27,,02/09/2024,85,FALSE,172427,UWAIE,15/08/2024,0.705,0.783,9,-4.783,0,0.0403,0.138,0,0.0984,0.454,103.001,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,24,4,-1,,02/09/2024,92,FALSE,159245,DECIDE,16/09/2022,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",25,-2,1,,02/09/2024,91,FALSE,177598,Move,07/06/2024,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",26,1,7,,02/09/2024,91,FALSE,244684,The Idol Episode 4 (Music from the HBO Original Series),23/06/2023,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31E-06,0.151,0.19,84.828,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,27,6,3,,02/09/2024,90,FALSE,208211,Strange Trails,06/04/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
5496lks6V3fh1mZAB6IAap,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",28,-4,-4,,02/09/2024,92,FALSE,161655,Alibi (with Pabllo Vittar & Yseult),28/06/2024,0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21E-06,0.125,0.717,126.98,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,29,5,-1,,02/09/2024,91,FALSE,183956,AM,09/09/2013,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),"LISA, ROSALÍA",30,1,-13,,02/09/2024,91,FALSE,179789,New Woman (feat. ROSALÍA),15/08/2024,0.477,0.854,7,-4.715,1,0.275,0.0858,0,0.065,0.314,140.515,5
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,31,-5,-2,,02/09/2024,91,FALSE,184841,The Rise and Fall of a Midwest Princess,22/09/2023,0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,32,-2,2,,02/09/2024,92,FALSE,178426,Lover,23/08/2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,Artemas,33,16,14,,02/09/2024,80,FALSE,142514,yustyna,11/07/2024,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,34,3,-2,,02/09/2024,91,FALSE,240400,I Love You.,19/04/2013,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",35,-3,15,,02/09/2024,81,TRUE,225373,SE ME OLVIDA,23/08/2024,0.786,0.707,7,-4.386,0,0.0635,0.0399,0,0.121,0.691,82.045,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,36,-7,0,,02/09/2024,92,FALSE,172533,Stargazing,10/05/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
7zOVh5fGpEwSbZd0g9z80B,Satu Bulan,Bernadya,37,8,9,,02/09/2024,85,FALSE,200476,Terlintas,22/06/2023,0.436,0.299,0,-10.42,1,0.0392,0.942,0.0498,0.118,0.244,85.744,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,38,2,3,,02/09/2024,90,FALSE,261466,HIT ME HARD AND SOFT,17/05/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",39,8,11,,02/09/2024,85,TRUE,183550,GOLDEN,03/11/2023,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,40,10,10,,02/09/2024,89,FALSE,266773,Parachutes,10/07/2000,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
21B4gaTWnTkuSh77iWEXdS,Juno,Sabrina Carpenter,41,-5,-16,,02/09/2024,85,TRUE,223192,Short n' Sweet,23/08/2024,0.633,0.725,5,-4.257,1,0.0427,0.0461,0,0.205,0.64,130.504,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,42,-7,-3,,02/09/2024,91,TRUE,171782,What Happens Now?,16/02/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
19RybK6XDbAVpcdxSbZL1o,Apple,Charli xcx,43,-2,-6,,02/09/2024,90,FALSE,151739,BRAT,07/06/2024,0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",44,-6,-2,,02/09/2024,90,FALSE,196800,FERXXOCALIPSIS,01/12/2023,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,45,5,5,,02/09/2024,88,FALSE,289533,Dizzy up the Girl,01/01/1998,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,3
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,46,4,4,,02/09/2024,89,FALSE,86983,THE FIRST TIME,10/11/2023,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",47,-4,-4,,02/09/2024,90,TRUE,191700,UTOPIA,28/07/2023,0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
5AH31dDNgxCMGDdxubNNn4,NEL,Fuerza Regida,48,-4,2,,02/09/2024,86,TRUE,149073,PERO NO TE ENAMORES,25/07/2024,0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,4
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,"Peso Pluma, Neton Vega",49,-1,-5,,02/09/2024,86,TRUE,130614,ÉXODO,20/06/2024,0.722,0.74,6,-7.22,0,0.063,0.68,3.27E-05,0.176,0.893,132.731,3
1fTjqf10accJCDYstPwwZ6,Ohnana,Kapo,50,-11,-5,,02/09/2024,89,FALSE,156577,Ohnana,06/06/2024,0.775,0.581,1,-3.621,0,0.108,0.617,8.33E-06,0.0957,0.658,104.977,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",1,0,1,,01/09/2024,95,FALSE,251667,Die With A Smile,16/08/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,2,1,-1,,01/09/2024,100,FALSE,210373,HIT ME HARD AND SOFT,17/05/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,3,-1,3,,01/09/2024,90,FALSE,157279,Short n' Sweet,23/08/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,4,0,0,,01/09/2024,98,TRUE,175459,Espresso,12/04/2024,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54E-05,0.185,0.69,103.969,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,5,1,0,,01/09/2024,94,FALSE,170887,MUSE,19/07/2024,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,4
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,6,-1,-3,,01/09/2024,97,TRUE,186365,Please Please Please,06/06/2024,0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,7,0,0,,01/09/2024,96,FALSE,195824,Si Antes Te Hubiera Conocido,21/06/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,8,0,0,,01/09/2024,97,FALSE,218423,"Good Luck, Babe!",05/04/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,9,1,0,,01/09/2024,91,FALSE,180304,Fireworks & Rollerblades,05/04/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
0OA00aPt3BV10qeMIs3meW,Big Dawgs,"Hanumankind, Kalmi",10,-1,0,,01/09/2024,92,TRUE,190666,Big Dawgs,09/07/2024,0.464,0.745,4,-3.202,0,0.161,0.0235,0,0.363,0.262,180.098,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,11,1,0,,01/09/2024,88,TRUE,171291,"Where I've Been, Isn't Where I'm Going",31/05/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,12,-1,9,,01/09/2024,86,FALSE,171869,Short n' Sweet,23/08/2024,0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,4
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,13,0,2,,01/09/2024,88,FALSE,251424,Unreal Unearth: Unheard,22/03/2024,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,14,0,5,,01/09/2024,91,FALSE,210688,I've Tried Everything But Therapy (Part 1),15/09/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
2esZG2XFtuoWWA9AfDvSxy,Gata Only,"FloyyMenor, Cris Mj",15,2,1,,01/09/2024,78,TRUE,222000,EL COMIENZO,09/08/2024,0.794,0.5,8,-8.454,0,0.049,0.438,3.00E-05,0.0905,0.659,99.985,4
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,16,0,-4,,01/09/2024,91,FALSE,200400,No Strings Attached,21/03/2000,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,4
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",17,1,0,,01/09/2024,83,TRUE,178205,F-1 Trillion,15/08/2024,0.644,0.874,0,-4.723,1,0.0265,0.0113,0,0.227,0.753,128.017,4
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,18,4,25,,01/09/2024,84,FALSE,172427,UWAIE,15/08/2024,0.705,0.783,9,-4.783,0,0.0403,0.138,0,0.0984,0.454,103.001,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,19,2,3,,01/09/2024,94,FALSE,155151,MILLION DOLLAR BABY,26/04/2024,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
7qbJ4Dh8xuYUFdAWL8SFPK,Guess featuring Billie Eilish,"Charli xcx, Billie Eilish",20,-1,-6,,01/09/2024,74,FALSE,143330,Guess featuring Billie Eilish,01/08/2024,0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,4
102YUQbYmwdBXS7jwamI90,Good Graces,Sabrina Carpenter,21,-6,-8,,01/09/2024,86,TRUE,185265,Short n' Sweet,23/08/2024,0.758,0.759,5,-5.315,1,0.0479,0.329,3.96E-06,0.144,0.732,126.012,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,22,-2,-4,,01/09/2024,95,TRUE,274192,Not Like Us,04/05/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",23,1,1,,01/09/2024,91,FALSE,177598,Move,07/06/2024,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,4
5496lks6V3fh1mZAB6IAap,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",24,-1,-1,,01/09/2024,92,FALSE,161655,Alibi (with Pabllo Vittar & Yseult),28/06/2024,0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21E-06,0.125,0.717,126.98,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,25,4,4,,01/09/2024,89,FALSE,228639,eternal sunshine,08/03/2024,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04E-05,0.074,0.295,115.842,4
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,26,0,5,,01/09/2024,91,FALSE,184841,The Rise and Fall of a Midwest Princess,22/09/2023,0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",27,1,7,,01/09/2024,91,FALSE,244684,The Idol Episode 4 (Music from the HBO Original Series),23/06/2023,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31E-06,0.151,0.19,84.828,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,28,4,-1,,01/09/2024,92,FALSE,159245,DECIDE,16/09/2022,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,29,4,4,,01/09/2024,92,FALSE,172533,Stargazing,10/05/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,30,4,0,,01/09/2024,92,FALSE,178426,Lover,23/08/2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),"LISA, ROSALÍA",31,-1,-11,,01/09/2024,91,FALSE,179789,New Woman (feat. ROSALÍA),15/08/2024,0.477,0.854,7,-4.715,1,0.275,0.0858,0,0.065,0.314,140.515,5
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",32,-5,18,,01/09/2024,80,TRUE,225373,SE ME OLVIDA,23/08/2024,0.786,0.707,7,-4.386,0,0.0635,0.0399,0,0.121,0.691,82.045,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,33,-2,3,,01/09/2024,90,FALSE,208211,Strange Trails,06/04/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,34,1,4,,01/09/2024,91,FALSE,183956,AM,09/09/2013,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,35,1,5,,01/09/2024,91,TRUE,171782,What Happens Now?,16/02/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
21B4gaTWnTkuSh77iWEXdS,Juno,Sabrina Carpenter,36,-11,-10,,01/09/2024,85,TRUE,223192,Short n' Sweet,23/08/2024,0.633,0.725,5,-4.257,1,0.0427,0.0461,0,0.205,0.64,130.504,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,37,0,-2,,01/09/2024,91,FALSE,240400,I Love You.,19/04/2013,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",38,2,-1,,01/09/2024,91,FALSE,196800,FERXXOCALIPSIS,01/12/2023,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
1fTjqf10accJCDYstPwwZ6,Ohnana,Kapo,39,2,3,,01/09/2024,89,FALSE,156577,Ohnana,06/06/2024,0.775,0.581,1,-3.621,0,0.108,0.617,8.33E-06,0.0957,0.658,104.977,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,40,-2,5,,01/09/2024,90,FALSE,261466,HIT ME HARD AND SOFT,17/05/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
19RybK6XDbAVpcdxSbZL1o,Apple,Charli xcx,41,2,-2,,01/09/2024,90,FALSE,151739,BRAT,07/06/2024,0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,4
1SLxVWqXo9zNrrDKRa3m1G,Viva La Vida,Coldplay,42,8,8,,01/09/2024,67,FALSE,242373,Viva La Vida or Death and All His Friends,19/06/2008,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",43,3,5,,01/09/2024,90,TRUE,191700,UTOPIA,28/07/2023,0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
